kod_sekolah,name,address,latitude,longitude,ppd,school_type,,sebab_ralat
TBA1044,SEKOLAH KEBANGSAAN PAKA III,JALAN PERUMAHAN TNB, PAKA,4.607769,103.431064,PPD DUNGUN,['RENDAH'],could not convert string to float: 'PAKA'
TBA2010,SEKOLAH KEBANGSAAN IBOK,4.31817,103.368,PPD KEMAMAN,RENDAH,,,could not convert string to float: 'PPD KEMAMAN'
TBA2013,SEKOLAH KEBANGSAAN KIJAL,JALAN PANTAI, KG IBAI,4.33634,103.483,PPD KEMAMAN,['RENDAH'],could not convert string to float: 'KG IBAI'
TBA2016,SEKOLAH KEBANGSAAN AYER JERNEH,KG. AYER JERNEH, KEMASEK,4.40671,103.397,PPD KEMAMAN,['RENDAH'],could not convert string to float: 'KEMASEK'
TBA2018,SEKOLAH KEBANGSAAN PENGKALAN RANGGON,4.55263,103.406,PPD KEMAMAN,RENDAH,,,could not convert string to float: 'PPD KEMAMAN'
TBA2038,SEKOLAH KEBANGSAAN KAMPONG BAHARU FELDA NERAM I,3.99475,103.279,PPD KEMAMAN,RENDAH,,,could not convert string to float: 'PPD KEMAMAN'
TBA2041,SEKOLAH KEBANGSAAN SERI KEMAMAN,HADAPAN TADIKA YAYASAN LOT 144, KG. GONG LIMAU,4.24646,103.421,PPD KEMAMAN,['RENDAH'],could not convert string to float: 'KG. GONG LIMAU'
TBA2042,SEKOLAH KEBANGSAAN PAYOH,KG PAYOH,KEMASEK,4.38265,103.398,PPD KEMAMAN,['RENDAH'],could not convert string to float: 'KEMASEK'
TBA2044,SEKOLAH KEBANGSAAN SERI IMAN,JALAN KG. GONG LIMAU, CHUKAI,4.24384,103.42,PPD KEMAMAN,['RENDAH'],could not convert string to float: 'CHUKAI'
TBA2046,SEKOLAH KEBANGSAAN SUNGAI PERGAM,KG SUNGAI PERGAM,  D/A WAKIL POS CHENEH BARU,4.04376,103.289,PPD KEMAMAN,['RENDAH'],could not convert string to float: 'D/A WAKIL POS CHENEH BARU'
TBA2050,SEKOLAH KEBANGSAAN BANDAR BAHARU,KG. JAYA,JALAN AIR PUTEH,4.23685,103.403,PPD KEMAMAN,['RENDAH'],could not convert string to float: 'JALAN AIR PUTEH'
TBA2052,SEKOLAH KEBANGSAAN KG BARU KERTEH,JALAN CHABANG, KAMPUNG BARU KERTEH,4.48949,103.427,PPD KEMAMAN,['RENDAH'],could not convert string to float: 'KAMPUNG BARU KERTEH'
TBA3016,SEKOLAH KEBANGSAAN PULAU RUSA,JALAN KELANTAN, KG.PULAU RUSA,5.3114,103.094,PPD KUALA TERENGGANU,['RENDAH'],could not convert string to float: 'KG.PULAU RUSA'
TBA3019,SEKOLAH KEBANGSAAN PALOH,JALAN KELANTAN, KAMPUNG PALOH,5.31597,103.098,PPD KUALA TERENGGANU,['RENDAH'],could not convert string to float: 'KAMPUNG PALOH'
TBA3066,SEKOLAH KEBANGSAAN PULAU MANIS,MANIR , JALAN TELEMONG,5.24992,103.031,PPD KUALA TERENGGANU,['RENDAH'],could not convert string to float: 'JALAN TELEMONG'
TBA3077,SEKOLAH KEBANGSAAN KEBOR AYER,KG. KEBOR AYER, W/POS MANIR,5.31747,103.066,PPD KUALA TERENGGANU,['RENDAH'],could not convert string to float: 'W/POS MANIR'
TBA3079,SEKOLAH KEBANGSAAN PULAU BAHAGIA,W/P MANIR, KUALA TRENGGANU,5.26912,103.053,PPD KUALA TERENGGANU,['RENDAH'],could not convert string to float: 'KUALA TRENGGANU'
TBA3089,SEKOLAH KEBANGSAAN DURIAN BURUNG,JALAN CENGAL 8, KG. DURIAN BURONG,5.30272,103.108,PPD KUALA TERENGGANU,['RENDAH'],could not convert string to float: 'KG. DURIAN BURONG'
TBA3099,SEKOLAH KEBANGSAAN TELUK MENARA,KG. TELUK MENARA, MANIR,5.29739,103.086,PPD KUALA TERENGGANU,['RENDAH'],could not convert string to float: 'MANIR'
TBA4015,SEKOLAH KEBANGSAAN WAKAF TAPAI,KG WAKAF TAPAI, JALAN K. BERANG,5.13636,103.085,PPD MARANG,['RENDAH'],could not convert string to float: 'JALAN K. BERANG'
TBA4020,SEKOLAH KEBANGSAAN TASEK,KAMPONG TASEK, BUKIT PAYONG,5.23215,103.081,PPD MARANG,['RENDAH'],could not convert string to float: 'BUKIT PAYONG'
TBA5002,SEKOLAH KEBANGSAAN TELAGA,KG. TELAGA, JALAN SUNGAI TONG,5.085611098,102.9981841,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JALAN SUNGAI TONG'
TBA5005,SEKOLAH KEBANGSAAN BUKIT DIMAN,KG. BUKIT DIMAN, JALAN JERANGAU,5.05142,103.107,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JALAN JERANGAU'
TBA5006,SEKOLAH KEBANGSAAN PAUH,KAMPUNG PAUH, JLN. EMPANGAN SULTAN MAHMUD,5.073913047,102.9695527,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JLN. EMPANGAN SULTAN MAHMUD'
TBA5011,SEKOLAH KEBANGSAAN BUKIT GEMUROH,KAMPUNG BUKIT GEMUROH, JALAN SEKAYU,5.0246,102.992,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JALAN SEKAYU'
TBA5012,SEKOLAH KEBANGSAAN MATANG,KAMPUNG MATANG, JALAN SUNGAI TONG,5.14458,102.957,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JALAN SUNGAI TONG'
TBA5013,SEKOLAH KEBANGSAAN TENGKAWANG,KAMPUNG TENGKAWANG, JALAN SUNGAI TONG,5.159965653,102.9297472,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JALAN SUNGAI TONG'
TBA5014,SEKOLAH KEBANGSAAN MENERONG,4.93452,103.057,PPD HULU TERENGGANU,RENDAH,,,could not convert string to float: 'PPD HULU TERENGGANU'
TBA5015,SEKOLAH KEBANGSAAN SG BULOH,KG. PAYANG KAYU, JALAN SUNGAI TONG,5.14109,102.874,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JALAN SUNGAI TONG'
TBA5016,SEKOLAH KEBANGSAAN KUALA PING,KAMPUNG TOK LAWIT, JALAN SUNGAI TONG,5.16385,102.901,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JALAN SUNGAI TONG'
TBA5018,SEKOLAH KEBANGSAAN PADANG SETEBU,KG. BASUNG, JALAN PENGKALAN GAWI, TASIK KENYIR,5.18358,102.842,"['PPD HULU TERENGGANU', 'RENDAH']",could not convert string to float: 'TASIK KENYIR'
TBA5024,SEKOLAH KEBANGSAAN KUALA DURA,KG. KUALA DURA, JLN EMPANGAN SULTAN MAHMUD,5.06099,102.934,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JLN EMPANGAN SULTAN MAHMUD'
TBA5025,SEKOLAH KEBANGSAAN BUKIT TADOK,KG. BUKIT TADOK, KUALA TELEMONG,5.18225,103.008,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'KUALA TELEMONG'
TBA5029,SEKOLAH KEBANGSAAN LEREK,JALAN JENAGOR, KAMPUNG LEREK,5.10834,102.94,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'KAMPUNG LEREK'
TBA5032,SEKOLAH KEBANGSAAN TAPAH,KG, TAPAH, JLN. EMPANGAN SULTAN MAHMUD,5.09808,102.912,"['PPD HULU TERENGGANU', 'RENDAH']",could not convert string to float: 'JLN. EMPANGAN SULTAN MAHMUD'
TBA5045,SEKOLAH KEBANGSAAN FELDA TERSAT,4.9621,103.044,PPD HULU TERENGGANU,RENDAH,,,could not convert string to float: 'PPD HULU TERENGGANU'
TBA5054,SEKOLAH KEBANGSAAN PADANG SETENGGE,KUALA BERANG, HULU TERENGGANU,5.084355,102.982276,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'HULU TERENGGANU'
TBA6009,SEKOLAH KEBANGSAAN KAMPUNG FIKRI,KG FIKRI PANTAI,SETIU,5.64187,102.744,PPD SETIU,['RENDAH'],could not convert string to float: 'SETIU'
TBA6034,SEKOLAH KEBANGSAAN BINTANG,BDR. PERMAISURI, SETIU,5.62947,102.674,PPD SETIU,['RENDAH'],could not convert string to float: 'SETIU'
TBA6037,SEKOLAH KEBANGSAAN KAMPONG BESUT,JALAN ULU SELADANG, KG BESUT,5.4866,102.706,PPD SETIU,['RENDAH'],could not convert string to float: 'KG BESUT'
TBA6068,SEKOLAH KEBANGSAAN SUNGAI TONG,KM 47,JALAN KELANTAN, KG. SUNGAI TONG,5.35462,102.884,"['PPD SETIU', 'RENDAH']",could not convert string to float: 'KG. SUNGAI TONG'
TBA6074,SEKOLAH KEBANGSAAN BUKIT MUNDOK,NO. 48, PETI SURAT MASYARAKAT,5.22176,102.932,PPD SETIU,['RENDAH'],could not convert string to float: 'PETI SURAT MASYARAKAT'
TBA6090,SEKOLAH KEBANGSAAN LEMBAH BIDONG,MERANG, SETIU,5.51098,102.983,PPD SETIU,['RENDAH'],could not convert string to float: 'SETIU'
TBA6091,SEKOLAH KEBANGSAAN LEMBAH JAYA,BANDAR PERMAISURI,SETIU,5.51789,102.768,PPD SETIU,['RENDAH'],could not convert string to float: 'SETIU'
TBA6119,SEKOLAH KEBANGSAAN SERI LANGKAP,LOT 5388, KG.SUNGAI TONG,5.1542,103.049,PPD SETIU,['RENDAH'],could not convert string to float: 'KG.SUNGAI TONG'
TBA7016,SEKOLAH KEBANGSAAN PULAU REDANG,PETI SURAT 104, PEJABAT POS BESAR,5.77548,103.01,PPD KUALA NERUS,['RENDAH'],could not convert string to float: 'PEJABAT POS BESAR'
TBA7024,SEKOLAH KEBANGSAAN TANJUNG GELAM,KAMPUNG PAK TUYU, MENGABANG TELIPOT,5.41278,103.08,PPD KUALA NERUS,['RENDAH'],could not convert string to float: 'MENGABANG TELIPOT'
TBA7026,SEKOLAH KEBANGSAAN KOMPLEKS SEBERANG TAKIR,KAMPUNG BATIN, SEBERANG TAKIR,5.34709,103.122,PPD KUALA NERUS,['RENDAH'],could not convert string to float: 'SEBERANG TAKIR'
TBB5038,SEKOLAH KEBANGSAAN TENGKU AMPUAN INTAN,KM.1, JALAN KUALA TERENGGANU,5.072024816,103.0306145,PPD HULU TERENGGANU,['RENDAH'],could not convert string to float: 'JALAN KUALA TERENGGANU'
TEA1042,SEKOLAH MENENGAH KEBANGSAAN BUKIT BESI,JALAN RAKSA, BUKIT BESI,4.75961,103.188,PPD DUNGUN,['MENENGAH'],could not convert string to float: 'BUKIT BESI'
TEA3112,SEKOLAH MENENGAH KEBANGSAAN SULTAN AHMAD,LOSONG HAJI MAT SHAFIE, CHABANG TIGA,5.31166,103.107,PPD KUALA TERENGGANU,['MENENGAH'],could not convert string to float: 'CHABANG TIGA'
TEA3130,SEKOLAH MENENGAH KEBANGSAAN TENGKU MUHAMMAD ISMAIL,JALAN HAJI ABDUL RAHMAN LIMBONG, KG. BANGGOL,5.295098,103.156784,PPD KUALA TERENGGANU,['MENENGAH'],could not convert string to float: 'KG. BANGGOL'
TEA4013,SEKOLAH MENENGAH KEBANGSAAN BUKIT SAWA,KG BUKIT SAWA, MARANG,5.18908,103.1,PPD MARANG,['MENENGAH'],could not convert string to float: 'MARANG'
TEA4014,SEKOLAH MENENGAH KEBANGSAAN TENGKU LELA SEGARA,JALAN SUNGAI KERAK, MRG,5.1844,103.216,PPD MARANG,['MENENGAH'],could not convert string to float: 'MRG'
TEA5035,SEKOLAH MENENGAH KEBANGSAAN MATANG,KAMPUNG MATANG, JALAN SUNGAI TONG,5.14668,102.965,PPD HULU TERENGGANU,['MENENGAH'],could not convert string to float: 'JALAN SUNGAI TONG'
TEA5037,SEKOLAH MENENGAH KEBANGSAAN LANDAS,KM 19, JALAN JERANGAU,4.94445,103.18,PPD HULU TERENGGANU,['MENENGAH'],could not convert string to float: 'JALAN JERANGAU'
TEA5041,SEKOLAH MENENGAH KEBANGSAAN JENAGOR,KG.JENAGOR,JLN STESEN JANAELEKTRIK SULTAN MAHMUD,5.04824,102.932,PPD HULU TERENGGANU,['MENENGAH'],could not convert string to float: 'JLN STESEN JANAELEKTRIK SULTAN MAHMUD'
TEA5042,SEKOLAH MENENGAH KEBANGSAAN KUALA JENDERIS,JALAN PENGKALAN GAWI, TASIK KENYIR,5.19172,102.876,PPD HULU TERENGGANU,['MENENGAH'],could not convert string to float: 'TASIK KENYIR'
TEA5043,SEKOLAH MENENGAH KEBANGSAAN TUN INDERA,KAMPUNG PELANDAN,JALAN KAMPUNG CHETING,4.99807,102.99,PPD HULU TERENGGANU,['MENENGAH'],could not convert string to float: 'JALAN KAMPUNG CHETING'
TEA5044,SEKOLAH MENENGAH KEBANGSAAN BUKIT DIMAN,JALAN BUKIT JABAR, KG. BUKIT DIMAN,5.0425,103.116,PPD HULU TERENGGANU,['MENENGAH'],could not convert string to float: 'KG. BUKIT DIMAN'
TEA6083,SEKOLAH MENENGAH KEBANGSAAN CHALOK,KM 65, KG.CHALOK,5.43764,102.835,PPD SETIU,['MENENGAH'],could not convert string to float: 'KG.CHALOK'
TEA7011,SEKOLAH SUKAN MALAYSIA TERENGGANU,LOT 50393, JALAN LAPANGAN TERBANG, KUALA TERENGGANU,5.368152,103.09423,"['PPD KUALA NERUS', 'MENENGAH']",could not convert string to float: 'KUALA TERENGGANU'
TFT5002,SMA MAHMUDIAH,KM 38, JALAN KUALA BERANG, HULU TERENGGANU,5.07024,103.029,"['PPD HULU TERENGGANU', 'MENENGAH']",could not convert string to float: 'HULU TERENGGANU'
THA0002,KOLEJ VOKASIONAL SULTAN MIZAN,JALAN BUKIT KELUANG, KOTA PUTRA,5.799848,102.594493,PPD BESUT,['MENENGAH'],could not convert string to float: 'KOTA PUTRA'
THA1001,KOLEJ VOKASIONAL DUNGUN,KM 5, JALAN PAKA,4.711460427,103.4062398,PPD DUNGUN,['MENENGAH'],could not convert string to float: 'JALAN PAKA'
THA2002,KOLEJ VOKASIONAL KEMAMAN ,KM6, JALAN AYER PUTEH, BINJAI,4.23698,103.372,"['PPD KEMAMAN', 'MENENGAH']",could not convert string to float: 'BINJAI'
WBA0005,SEKOLAH KEBANGSAAN TUN HUSSEIN ONN,JLN DUA, KG PANDAN,3.14327,101.739,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'KG PANDAN'
WBA0010,SEKOLAH KEBANGSAAN SETAPAK,JALAN CHAN CHIN MOOI, OFF JALAN PAHANG,3.18647,101.705,PPW KERAMAT,['RENDAH'],could not convert string to float: 'OFF JALAN PAHANG'
WBA0011,SEKOLAH KEBANGSAAN BUKIT BANDARAYA,JALAN BANGKUNG, BANGSAR,3.1376,101.671,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'BANGSAR'
WBA0013,SEKOLAH KEBANGSAAN KAMPUNG BHARU,JLN DATUK ABDUL RAZAK, KG BHARU,3.16288,101.702,PPW KERAMAT,['RENDAH'],could not convert string to float: 'KG BHARU'
WBA0014,SEKOLAH KEBANGSAAN TAMAN BUKIT MALURI,JALAN BURUNG KASAWARI, TAMAN BUKIT MALURI,3.2037,101.633,PPW SENTUL,['RENDAH'],could not convert string to float: 'TAMAN BUKIT MALURI'
WBA0015,SEKOLAH KEBANGSAAN WANGSA JAYA,WANGSA MAJU, SEKSYEN 4,3.20558,101.74,PPW KERAMAT,['RENDAH'],could not convert string to float: 'SEKSYEN 4'
WBA0016,SEKOLAH KEBANGSAAN WANGSA MAJU SEKSYEN 1,BANDAR BARU WANGSA MAJU, SETAPAK,3.20133,101.732,PPW KERAMAT,['RENDAH'],could not convert string to float: 'SETAPAK'
WBA0017,SEKOLAH KEBANGSAAN TAMAN MIDAH,JALAN MIDAH 11, TAMAN MIDAH CHERAS,3.0954,101.73,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TAMAN MIDAH CHERAS'
WBA0018,SEKOLAH KEBANGSAAN TAMAN TUN DR ISMAIL 1,JLN. AMINUDDIN BAKI, TMN. TUN DR. ISMAIL,3.15332,101.62,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TMN. TUN DR. ISMAIL'
WBA0021,SEKOLAH KEBANGSAAN KG BATU,BATU 4 1/2, JALAN IPOH,3.20208,101.677,PPW SENTUL,['RENDAH'],could not convert string to float: 'JALAN IPOH'
WBA0033,SEKOLAH KEBANGSAAN PETALING 1,KM 10,TAMAN KANAGAPURAM, OFF JALAN KLANG LAMA,3.079496,101.659176,"['PPW BANGSAR PUDU', 'RENDAH']",could not convert string to float: 'OFF JALAN KLANG LAMA'
WBA0036,SEKOLAH KEBANGSAAN SERI MEGA,JLN. HUJAN, TMN. OVERSEAS UNION,3.07728,101.671,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TMN. OVERSEAS UNION'
WBA0037,SEKOLAH KEBANGSAAN BKT DAMANSARA,JLN BERINGIN, BKT DAMANSARA,3.15677,101.656,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'BKT DAMANSARA'
WBA0038,SEKOLAH KEBANGSAAN BUKIT PANTAI,JALAN CENDERAI, BANGSAR,3.12848,101.666,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'BANGSAR'
WBA0039,SEKOLAH KEBANGSAAN BANDAR TUN RAZAK 1,JLN YAACOB LATIF, CHERAS,3.09163,101.725,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'CHERAS'
WBA0040,SEKOLAH KEBANGSAAN BANDAR TUN RAZAK 2,JALAN YAACOB LATIF, BANDAR TUN RAZAK,3.09157,101.725,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'BANDAR TUN RAZAK'
WBA0043,SEKOLAH KEBANGSAAN BANDAR BARU SERI PETALING,JALAN WAN SENDARI, SRI PETALING,3.067583,101.697456,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'SRI PETALING'
WBA0045,SEKOLAH KEBANGSAAN SERI CHERAS,KM 5, JLN CHERAS, CHERAS,3.11503,101.728,"['PPW BANGSAR PUDU', 'RENDAH']",could not convert string to float: 'CHERAS'
WBA0047,SEKOLAH KEBANGSAAN WANGSA MAJU SEKSYEN 2,JALAN 4/27A, BANDAR BARU WANGSA MAJU,3.20807,101.734,PPW KERAMAT,['RENDAH'],could not convert string to float: 'BANDAR BARU WANGSA MAJU'
WBA0048,SEKOLAH KEBANGSAAN PENDIDIKAN KHAS KG BAHARU,JALAN RAJA ABDULLAH, KG. BAHARU,3.162038,101.702413,PPW KERAMAT,['RENDAH'],could not convert string to float: 'KG. BAHARU'
WBA0051,SEKOLAH KEBANGSAAN TAMAN DESA,JALAN DESA UTAMA, TAMAN DESA,3.1071,101.69,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TAMAN DESA'
WBA0052,SEKOLAH KEBANGSAAN TAMAN MALURI,JALAN WIRAWATI 6, TAMAN MALURI,3.1422,101.729,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TAMAN MALURI'
WBA0054,SEKOLAH KEBANGSAAN SERI PERAK,JALAN 1A/48A, BANDAR BARU SENTUL,3.18183,101.699,PPW SENTUL,['RENDAH'],could not convert string to float: 'BANDAR BARU SENTUL'
WBA0055,SEKOLAH KEBANGSAAN TAMAN SEGAR,JLN. MANIS, TAMAN SEGAR,3.09058,101.745,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TAMAN SEGAR'
WBA0056,SEKOLAH KEBANGSAAN TAMAN KOPERASI POLIS,TAMAN KOPERASI POLIS FASA 2, BATU CAVES,3.22052,101.693,PPW SENTUL,['RENDAH'],could not convert string to float: 'BATU CAVES'
WBA0057,SEKOLAH KEBANGSAAN TAMAN TUN DR. ISMAIL (2),JALAN ABANG HJ. OPENG, TAMAN TUN DR. ISMAIL,3.1456,101.631,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TAMAN TUN DR. ISMAIL'
WBA0058,SEKOLAH KEBANGSAAN SETIAWANGSA,JALAN SETIAWANGSA 13, TAMAN SETIAWANGSA,3.18032,101.741,PPW KERAMAT,['RENDAH'],could not convert string to float: 'TAMAN SETIAWANGSA'
WBA0060,SEKOLAH KEBANGSAAN TAMAN SERI RAMPAI,JALAN 67/26, TAMAN SRI RAMPAI, SETAPAK,3.19878,101.733,"['PPW KERAMAT', 'RENDAH']",could not convert string to float: 'SETAPAK'
WBA0061,SEKOLAH KEBANGSAAN DESA TUN HUSSEIN ONN,DESA TUN HUSSEIN ONN, JLN. JELATEK, KERAMAT,3.183797,101.735193,"['PPW KERAMAT', 'RENDAH']",could not convert string to float: 'KERAMAT'
WBA0064,SEKOLAH KEBANGSAAN MENJALARA,BANDAR MENJALARA, KEPONG,3.193969,101.637578,PPW SENTUL,['RENDAH'],could not convert string to float: 'KEPONG'
WBA0065,SEKOLAH KEBANGSAAN TAMAN SERI SINAR,JALAN 6/38A, TAMAN SRI SINAR,3.18827,101.654,PPW SENTUL,['RENDAH'],could not convert string to float: 'TAMAN SRI SINAR'
WBA0068,SEKOLAH KEBANGSAAN SETAPAK INDAH,JLN 2/6, SETAPAK INDAH,3.21563,101.72,PPW KERAMAT,['RENDAH'],could not convert string to float: 'SETAPAK INDAH'
WBA0069,SEKOLAH KEBANGSAAN TAMAN MIDAH 2,JALAN MIDAH 12, TAMAN MIDAH, CHERAS,3.09583,101.728,"['PPW BANGSAR PUDU', 'RENDAH']",could not convert string to float: 'CHERAS'
WBA0070,SEKOLAH KEBANGSAAN DANAU KOTA,JALAN 2/23E, TAMAN DANAU KOTA,3.20888,101.721,PPW KERAMAT,['RENDAH'],could not convert string to float: 'TAMAN DANAU KOTA'
WBA0071,SEKOLAH KEBANGSAAN DESA PANDAN,JALAN 4/76, DESA PANDAN,3.14973,101.738,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'DESA PANDAN'
WBA0073,SEKOLAH KEBANGSAAN SERI SURIA,JALAN 8A, TAMAN TAN YEW LAI OFF JLN PUCHONG,3.0709,101.662,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TAMAN TAN YEW LAI OFF JLN PUCHONG'
WBA0075,SEKOLAH KEBANGSAAN BANDAR BARU SERI PETALING 2,JALAN RADIN, BANDAR BARU SERI PETALING,3.066444,101.689306,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'BANDAR BARU SERI PETALING'
WBA0076,SEKOLAH KEBANGSAAN DESA TASIK,JLN 11/146, BANDAR TASIK SELATAN,3.07115,101.713,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'BANDAR TASIK SELATAN'
WBA0078,SEKOLAH KEBANGSAAN SERI INDAH,JLN HUJAN BUKIT, TAMAN OVERSEAS UNION,3.06725,101.675,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TAMAN OVERSEAS UNION'
WBA0079,SEKOLAH KEBANGSAAN SERI KEPONG,JLN LANG PERUT PUTIH 9, TAMAN KEPONG BARU TAMBAHAN,3.19127,101.647,PPW SENTUL,['RENDAH'],could not convert string to float: 'TAMAN KEPONG BARU TAMBAHAN'
WBA0082,SEKOLAH KEBANGSAAN DANAU PERDANA,JALAN DESA BAKTI 2, TAMAN DESA,3.10626,101.691254,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'TAMAN DESA'
WBA0083,SEKOLAH KEBANGSAAN BUKIT JALIL,JLN 3/155A, BUKIT JALIL GOLF RESORT,3.0502,101.687,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'BUKIT JALIL GOLF RESORT'
WBA0085,SEKOLAH KEBANGSAAN SERI TASIK,JALAN SRI PERMAISURI 1, BANDAR SRI PERMAISURI,3.096984,101.710667,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'BANDAR SRI PERMAISURI'
WBA0086,SEKOLAH KEBANGSAAN INTAN BAIDURI,JALAN INTAN BAIDURI 5D, TAMAN INTAN BAIDURI,3.229731122,101.6460846,PPW SENTUL,['RENDAH'],could not convert string to float: 'TAMAN INTAN BAIDURI'
WBA0087,SEKOLAH KEBANGSAAN SERI SAUJANA,JALAN MESRA RIA, BANDAR BARU SERI PETALING,3.068956412,101.6835191,PPW BANGSAR PUDU,['RENDAH'],could not convert string to float: 'BANDAR BARU SERI PETALING'
WBA0090,SEKOLAH KEBANGSAAN TAMAN MELATI,TAMAN MELATI,SETAPAK,3.22072,101.729,PPW KERAMAT,['RENDAH'],could not convert string to float: 'SETAPAK'
WBA0092,SEKOLAH KEBANGSAAN SERI ANGGERIK,JALAN 1/144A, TAMAN LEN SEN, CHERAS,3.07488,101.745,"['PPW BANGSAR PUDU', 'RENDAH']",could not convert string to float: 'CHERAS'
WBA0095,SEKOLAH KEBANGSAAN BATU MUDA,PPR BATU MUDA, JALAN IPOH,3.21262,101.684,PPW SENTUL,['RENDAH'],could not convert string to float: 'JALAN IPOH'
WBA0096,SEKOLAH KEBANGSAAN DANAU KOTA 2,LOT 21569, JALAN GENTING KLANG,3.20228,101.714,PPW KERAMAT,['RENDAH'],could not convert string to float: 'JALAN GENTING KLANG'
WBA0097,SEKOLAH KEBANGSAAN TIARA PERMAI,JALAN 8/18A, TAMAN MASTIARA, BATU 5, JALAN IPOH,3.2108,"['101.678', 'PPW SENTUL', 'RENDAH']",could not convert string to float: 'BATU 5'
WBA0098,SEKOLAH KEBANGSAAN SERI PERMAISURI,JALAN 6/106, BANDAR SRI PERMAISURI, CHERAS,3.104561,101.716918,"['PPW BANGSAR PUDU', 'RENDAH']",could not convert string to float: 'CHERAS'
WBA1012,SEKOLAH KEBANGSAAN LAYANG-LAYANGAN,JALAN MOHAMMAD SALLEH, KAMPUNG LAYANG-LAYANGAN,5.3269444,115.1952778,JPWP LABUAN,['RENDAH'],could not convert string to float: 'KAMPUNG LAYANG-LAYANGAN'
WBA1025,SEKOLAH KEBANGSAAN TANJUNG ARU,JALAN TANJUNG ARU, PETI SURAT 80994 ,5.3433333,115.24,JPWP LABUAN,['RENDAH'],could not convert string to float: 'PETI SURAT 80994'
WBA2001,SEKOLAH KEBANGSAAN PUTRAJAYA PRESINT 9(1),JLN P9 F, PRESINT 9,2.94274,101.677,JPWP PUTRAJAYA,['RENDAH'],could not convert string to float: 'PRESINT 9'
WBA2002,SEKOLAH KEBANGSAAN PUTRAJAYA PRESINT 8(1),NO 4, JALAN P8, PRESINT 8,2.93888,101.685,"['JPWP PUTRAJAYA', 'RENDAH']",could not convert string to float: 'PRESINT 8'
WBA2003,SEKOLAH KEBANGSAAN PUTRAJAYA PRESINT 16(1),JALAN P16G,PRESINT 16,2.93281,101.71,JPWP PUTRAJAYA,['RENDAH'],could not convert string to float: 'PRESINT 16'
WBA2004,SEKOLAH KEBANGSAAN PUTRAJAYA PRESINT 11(1),JALAN P11J1, PRESINT 11,2.95077,101.677,JPWP PUTRAJAYA,['RENDAH'],could not convert string to float: 'PRESINT 11'
WBA2005,SEKOLAH KEBANGSAAN PUTRAJAYA PRESINT 8(2),JALAN P8E2, PRESINT 8,2.93062,101.681,JPWP PUTRAJAYA,['RENDAH'],could not convert string to float: 'PRESINT 8'
WBA2006,SEKOLAH KEBANGSAAN PUTRAJAYA PRESINT 9 (2),JALAN P9A, PRESINT 9,2.93722,101.674,JPWP PUTRAJAYA,['RENDAH'],could not convert string to float: 'PRESINT 9'
WBA2007,SEKOLAH KEBANGSAAN PUTRAJAYA PRESINT 16 (2),JALAN  P16, PRESINT 16,2.92895,101.7,JPWP PUTRAJAYA,['RENDAH'],could not convert string to float: 'PRESINT 16'
WBA2008,SEKOLAH KEBANGSAAN PUTRAJAYA PRESINT 11 (3),NO.1,JALAN P 11/2,PRESINT 11,2.96144,101.666,"['JPWP PUTRAJAYA', 'RENDAH']",could not convert string to float: 'PRESINT 11'
